repairAmount,tsaEligible,damagedStateAbbreviation
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
4444.1,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
5944.1,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
17052.52,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
8050.73,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
18702.5,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
31739.87,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
8816.97,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,0,LA
11182.9,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
5944.1,0,LA
,1,LA
,0,LA
6096.7,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
10719.75,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
3794.43,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
18552.52,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
149.98,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,1,LA
,0,LA
5323.92,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
16849.73,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,1,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
9629.52,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
6814.92,0,LA
4009.41,1,LA
8773.36,0,LA
5136.69,0,LA
,0,LA
,1,LA
,0,LA
5944.1,1,LA
,0,LA
,0,LA
,1,LA
1500.0,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
3384.3,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
156.17,0,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
,0,LA
2980.97,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
13098.22,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
5136.69,0,LA
,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5944.1,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
11026.73,0,LA
,0,LA
,0,LA
1734.32,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
23855.16,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5944.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
3113.82,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
148.71,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5136.69,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
163.86,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
734.08,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
4444.1,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
6972.96,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
22944.97,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5492.64,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3234.32,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
3794.43,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
7316.97,0,LA
,1,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
11026.73,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
3234.32,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
37783.49,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
3234.32,0,LA
,0,LA
2157.06,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
5412.27,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
18552.52,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1734.32,0,LA
148.71,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
156.17,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
16153.58,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1894.8,0,LA
2980.97,0,LA
18702.5,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
1734.32,1,LA
,0,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
1412.26,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,LA
,0,LA
,1,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,0,LA
,1,MD
,0,MD
,0,MD
,0,MD
,0,MI
,0,MO
,0,MS
,0,MS
,0,MS
,0,MS
,0,MS
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1604.52,0,NC
5075.08,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
10407.87,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
7116.3,0,NC
,0,NC
30578.23,1,NC
1315.57,0,NC
,0,NC
,0,NC
,0,NC
459.7,0,NC
1341.73,0,NC
5996.8,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2744.22,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
5407.28,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
4904.62,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1174.63,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
6387.02,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2510.16,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
21917.51,0,NC
,0,NC
,0,NC
16598.24,0,NC
,0,NC
,0,NC
,0,NC
29294.82,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
4341.1,0,NC
,0,NC
,0,NC
10407.61,0,NC
274.68,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
703.88,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
10514.51,0,NC
768.63,0,NC
,0,NC
,0,NC
926.22,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2855.57,0,NC
,0,NC
,0,NC
,0,NC
1010.98,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
17921.71,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,1,NC
,0,NC
4188.84,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
781.44,0,NC
,0,NC
,0,NC
13162.91,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
28232.82,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1679.95,0,NC
,0,NC
,1,NC
,0,NC
1024.8,0,NC
,0,NC
,0,NC
5923.91,0,NC
1212.24,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1079.96,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
662.28,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
899.86,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3417.63,0,NC
19749.76,0,NC
,0,NC
,0,NC
,0,NC
496.56,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1360.27,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
914.86,0,NC
,0,NC
,0,NC
,0,NC
521.0,0,NC
,0,NC
1739.28,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1206.0,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
1505.64,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3552.65,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
120.31,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
11733.16,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3390.24,0,NC
14497.09,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
301.5,0,NC
,0,NC
876.23,0,NC
,0,NC
,0,NC
,0,NC
16273.85,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
822.56,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1958.26,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
3457.09,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
620.06,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
400.27,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
2246.2,0,NC
,0,NC
909.22,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3387.47,0,NC
,0,NC
1303.45,0,NC
2166.46,1,NC
,0,NC
,0,NC
,0,NC
5254.49,0,NC
,0,NC
,0,NC
11607.35,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
511.44,0,NC
,0,NC
1021.9,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3988.36,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1911.31,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
327.1,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4093.68,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4543.61,0,NC
37.28,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
474.06,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
634.24,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1739.99,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
1175.26,0,NC
1573.62,0,NC
,0,NC
,0,NC
,0,NC
8484.15,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
867.6,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
273.11,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
15408.57,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1435.13,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
1980.46,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
3163.07,0,NC
5320.98,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
4190.41,0,NC
,0,NC
32599.72,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
283.5,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
709.99,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
306.27,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1782.52,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
887.55,0,NC
,0,NC
,0,NC
2664.67,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1657.4,0,NC
,1,NC
557.32,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1314.3,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,1,NC
,0,NC
329.18,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
654.42,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1170.32,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
737.12,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
821.07,0,NC
,0,NC
,0,NC
,0,NC
3076.27,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1246.19,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,1,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
5552.19,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
1830.16,0,NC
,0,NC
,1,NC
319.36,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
246.23,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
426.85,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
15374.41,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
284.64,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,1,NC
344.56,0,NC
,0,NC
702.46,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
,0,NC
